task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
66	64/b5b469	79940	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:37.409	1.9s	0ms	107.1%	14.6 MB	67.2 MB	197.2 KB	544 B
68	98/43dcf4	80158	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:39.277	896ms	174ms	102.9%	30.9 MB	125.8 MB	412.1 KB	82.2 KB
67	96/7ce872	80366	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:52:40.176	1.8s	0ms	98.0%	8.3 MB	28.3 MB	1012.1 KB	106.7 KB
71	cd/289392	80599	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:52:41.961	1.9s	0ms	107.7%	12.7 MB	67.2 MB	197.1 KB	626 B
69	ad/736507	80819	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:52:43.835	830ms	128ms	96.3%	26.8 MB	121.6 MB	411.5 KB	61.8 KB
70	69/0131d4	81026	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:52:44.668	1.8s	0ms	102.1%	8.8 MB	29 MB	1011.7 KB	97.7 KB
72	88/89f3cb	81259	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-30 14:52:46.475	7.3s	6.2s	109.3%	129.7 MB	703.3 MB	389.6 MB	8 MB
73	8f/2725ab	81926	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:52:53.773	1.8s	0ms	98.2%	14.3 MB	67.2 MB	195.9 KB	1.7 KB
74	c7/e574b2	82144	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:52:55.576	1.8s	0ms	104.3%	8.9 MB	28.9 MB	1011.9 KB	115.9 KB
75	41/de5c15	82378	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-30 14:52:57.416	6.9s	5.8s	111.0%	130.1 MB	703.4 MB	383.9 MB	8.1 MB
76	fe/bcfc87	83048	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:04.296	1.8s	0ms	104.6%	14.4 MB	67.2 MB	203.6 KB	831 B
78	98/da5d77	83273	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:06.130	875ms	150ms	103.2%	22.5 MB	117.7 MB	347.6 KB	88 KB
77	25/986bf6	83486	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:07.008	1.8s	0ms	94.1%	8.1 MB	28.2 MB	1 MB	111.1 KB
79	1c/a2d593	83717	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-30 14:53:08.830	7.7s	6.7s	110.3%	138.4 MB	712.1 MB	444.6 MB	8.2 MB
80	50/d350bb	84469	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:16.577	1.7s	0ms	133.3%	2.7 MB	11 MB	86.9 KB	4.5 KB
81	80/a7a38c	84709	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:18.310	1.9s	0ms	98.9%	6.9 MB	28.3 MB	2.7 MB	102.4 KB
82	17/55b350	84923	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:20.192	1.7s	0ms	105.3%	4.2 MB	26.8 MB	2.7 MB	4.9 KB
83	9e/1959cb	85131	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:53:21.900	818ms	5ms	66.7%	0	0	79.2 KB	5.6 KB
84	87/8e2ad6	85317	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:53:22.721	1.4s	6ms	80.0%	0	0	75.4 KB	1.7 KB
85	b9/6c732a	85493	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:53:24.161	761ms	6ms	200.0%	0	0	76.3 KB	2.6 KB
86	8d/fe06af	85672	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:53:24.925	3.2s	1s	92.9%	8.4 MB	29.7 MB	2.5 MB	2.5 MB
87	74/abffe2	85945	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:53:28.097	3.3s	2s	98.3%	8.4 MB	29.7 MB	3.2 MB	3.2 MB
88	5b/075e41	86214	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:53:31.413	628ms	6ms	266.7%	0	0	76.4 KB	2.8 KB
89	b6/94396d	86395	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:53:32.045	627ms	6ms	200.0%	0	0	75.5 KB	1.7 KB
90	3f/9102ae	86590	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:53:32.675	592ms	5ms	160.0%	0	0	74.5 KB	831 B
91	7d/607215	86772	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:33.270	644ms	6ms	80.0%	0	0	74.6 KB	760 B
92	82/afa83f	86944	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:33.917	1.1s	5ms	100.0%	0	0	78.3 KB	4.6 KB
93	89/4f20b0	87126	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:35.017	621ms	8ms	200.0%	0	0	75.3 KB	1.5 KB
94	b5/db92f7	87313	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-30 14:53:35.641	3.7s	2s	99.1%	9.3 MB	30.5 MB	2.6 MB	2.6 MB
95	04/eac7d7	87580	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-30 14:53:39.319	1.8s	0ms	173.5%	30.9 MB	1.9 GB	2.5 MB	2.5 MB
96	ec/5fb72a	87798	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-30 14:53:41.161	2.1s	0ms	159.3%	12.2 MB	1.7 GB	3.3 MB	3.2 MB
