task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
98	d8/0124e3	324554	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:31:32.289	3.2s	0ms	100.0%	4.3 MB	26.8 MB	2.5 MB	4.7 KB
99	2b/2b3fe1	324774	NFCORE_VIRALRECON:ILLUMINA:PICARD_COLLECTMULTIPLEMETRICS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:31:35.528	17.4s	15s	152.8%	229.4 MB	9.5 GB	63.1 MB	834.6 KB
100	32/98b340	326029	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_CONSENSUS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:31:52.960	9.6s	7s	123.9%	45 MB	94.2 MB	23 MB	20.5 MB
102	3d/5b418c	326755	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:BCFTOOLS_MPILEUP (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:32:02.553	4.7s	2s	120.3%	57 MB	1.8 GB	8.1 MB	5.4 MB
101	4a/86e5dc	327199	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:32:07.263	35.5s	33s	105.2%	45.8 MB	94.8 MB	23 MB	20.4 MB
104	7f/722d5b	328579	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:32:42.724	2.7s	0ms	84.2%	4.2 MB	26.8 MB	3.3 MB	4.7 KB
103	7d/b86c54	328786	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:32:45.400	37.3s	34s	106.2%	45.6 MB	94.4 MB	28.9 MB	25.5 MB
107	47/b3bd19	330157	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:BCFTOOLS_MPILEUP (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:33:22.687	4.8s	2s	123.5%	59.5 MB	1.8 GB	9.2 MB	5.8 MB
105	99/e2496d	330609	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_CONSENSUS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:33:27.536	11.7s	9s	125.9%	44.8 MB	93.9 MB	28.9 MB	25.6 MB
106	e8/3a83e1	331510	NFCORE_VIRALRECON:ILLUMINA:PICARD_COLLECTMULTIPLEMETRICS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:33:39.218	16.3s	13s	170.0%	239.2 MB	9.5 GB	63.9 MB	841.5 KB
110	3d/1d115b	332843	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:33:55.571	2.6s	0ms	97.6%	4.4 MB	26.8 MB	2.7 MB	4.7 KB
109	d2/5a9c18	333051	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:BCFTOOLS_MPILEUP (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:33:58.176	4.3s	2s	133.9%	58.4 MB	1.8 GB	9.9 MB	7.1 MB
111	c4/a28ed0	333498	NFCORE_VIRALRECON:ILLUMINA:PICARD_COLLECTMULTIPLEMETRICS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:34:02.505	13.7s	11s	168.5%	222.7 MB	9.5 GB	57.4 MB	743.2 KB
108	9f/eddfc6	334908	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:34:16.211	38.1s	35s	105.9%	46.2 MB	94.9 MB	27.1 MB	24.3 MB
112	76/e20db2	336281	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_CONSENSUS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:34:54.296	11.3s	8s	121.3%	45.1 MB	94 MB	27 MB	24.4 MB
116	5d/059049	337138	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:35:05.558	3.5s	1s	102.4%	7.4 MB	28.3 MB	2.5 MB	156.2 KB
113	de/a784c1	337357	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:35:09.091	2.9s	0ms	109.1%	2.8 MB	11 MB	87 KB	4.5 KB
115	70/c8594d	337569	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:35:12.040	2.7s	0ms	94.7%	4.3 MB	26.8 MB	2.5 MB	4.9 KB
114	67/392216	337781	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_AMPLICON (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:35:14.703	3s	0ms	60.2%	2.7 MB	11.8 MB	2.5 MB	125.7 KB
117	1b/0b5124	337993	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_GENOME (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:35:17.696	2.9s	0ms	93.0%	6.2 MB	27.1 MB	2.5 MB	91.3 KB
120	3d/60bee6	338204	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:35:20.567	23.8s	21s	87.2%	287.5 MB	1.5 GB	125.6 MB	313.2 KB
118	c5/d59fc3	339407	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:35:44.368	9.6s	8s	119.5%	278.3 MB	2.2 GB	11 MB	8.9 MB
119	fc/ac3b2c	340046	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY (SAMPLE2_PE.consensus.fa)	COMPLETED	0	2021-11-22 20:35:53.949	18.6s	16s	94.1%	397.6 MB	1002.9 MB	24 MB	3.6 MB
122	c9/05857f	340873	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:BEDTOOLS_GENOMECOV (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:36:12.585	3.8s	1s	77.6%	3.6 MB	26.7 MB	2.7 MB	166.8 KB
121	10/01ad6b	341107	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:36:16.484	9.2s	6s	72.3%	100.1 MB	8.9 GB	19.4 MB	45.3 KB
123	a3/4fabc6	341762	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:ASCIIGENOME (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:36:25.711	29.2s	28s	160.1%	487.1 MB	5.3 GB	80.7 MB	9.7 MB
124	b4/4ebbed	343238	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS_TO_VCF (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:36:54.880	3s	1s	45.2%	3.5 MB	15.6 MB	645.5 KB	2.4 KB
125	4b/de4d3a	343448	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_AMPLICON (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:36:57.851	3.5s	1s	62.0%	3 MB	22.1 MB	3.3 MB	160.8 KB
127	f5/099d75	343662	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:01.307	3.7s	1s	83.7%	2.8 MB	11.8 MB	3.3 MB	162.4 KB
129	b9/07a09b	343877	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:05.017	2.7s	0ms	92.3%	2.8 MB	11 MB	87 KB	4.5 KB
128	92/e98075	344089	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_GENOME (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:07.722	2.8s	0ms	91.8%	6 MB	27.1 MB	3.3 MB	118 KB
126	d0/dfd6c4	344307	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:10.571	2.6s	0ms	102.3%	4.3 MB	26.8 MB	3.3 MB	4.9 KB
130	d8/9ac7e5	344518	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS_TO_VCF (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:13.152	3.2s	0ms	66.7%	9.5 MB	31.7 MB	645.6 KB	2.5 KB
132	c1/2c57b6	344723	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:BEDTOOLS_GENOMECOV (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:16.395	3.7s	0ms	102.8%	3.8 MB	20.2 MB	3.5 MB	246.4 KB
131	52/19a336	344959	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:20.146	7s	5s	96.6%	103 MB	8.9 GB	19.4 MB	47.5 KB
133	a9/2f0e90	345460	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:ASCIIGENOME (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:27.189	29s	27s	166.3%	482 MB	5.3 GB	74.2 MB	12 MB
135	54/b7e8ce	346893	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:37:56.241	10.8s	7s	123.1%	279 MB	2.2 GB	11 MB	8.8 MB
134	c0/e0acb4	347529	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:38:07.008	19.7s	17s	103.3%	650.9 MB	1.8 GB	125.6 MB	300.4 KB
136	f3/102775	348729	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY (SAMPLE1_PE.consensus.fa)	COMPLETED	0	2021-11-22 20:38:26.674	18.4s	15s	98.3%	381.9 MB	986.6 MB	24 MB	3.6 MB
137	64/58006b	349497	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:38:45.041	3s	1s	54.8%	3 MB	13.9 MB	2.7 MB	4.9 KB
138	54/07c303	349707	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_GENOME (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:38:48.068	3s	1s	63.0%	2.8 MB	11.8 MB	2.6 MB	102 KB
139	9e/e87cdb	349918	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:38:51.061	3.3s	1s	100.8%	6.7 MB	28.3 MB	2.7 MB	102 KB
140	d3/e10793	350133	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:38:54.404	2.7s	0ms	120.0%	2.8 MB	11 MB	87 KB	4.5 KB
141	a7/1efe6f	350320	NFCORE_VIRALRECON:ILLUMINA:MOSDEPTH_AMPLICON (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:38:57.129	2.8s	0ms	75.0%	6.1 MB	27.2 MB	2.6 MB	139.1 KB
143	2d/4bec46	350537	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:BEDTOOLS_GENOMECOV (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:38:59.892	3.7s	1s	97.6%	3.3 MB	18.1 MB	2.8 MB	217.7 KB
142	83/70efb3	350770	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:39:03.640	7.4s	5s	91.1%	98.1 MB	8.9 GB	19.4 MB	44.4 KB
144	ed/f07d61	351427	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:ASCIIGENOME (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:39:10.996	23s	22s	169.8%	466.4 MB	5.3 GB	50.5 MB	8.9 MB
145	33/317451	352611	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:IVAR_VARIANTS_TO_VCF (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:39:33.991	2.9s	1s	43.5%	2.7 MB	16.9 MB	660 KB	21.4 KB
147	95/6e805a	352821	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PLOT_BASE_DENSITY (SAMPLE3_SE.consensus.fa)	COMPLETED	0	2021-11-22 20:39:36.914	22.9s	20s	100.9%	389 MB	994.4 MB	27.4 MB	7.6 MB
148	ab/3f0449	353669	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:PANGOLIN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:39:59.866	18.3s	16s	106.1%	651.1 MB	1.8 GB	125.6 MB	300.4 KB
146	77/030b07	354921	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:NEXTCLADE (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:40:18.150	9.4s	8s	123.7%	282.6 MB	2.2 GB	11 MB	8.9 MB
149	57/59c7d2	355554	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:QUAST	COMPLETED	0	2021-11-22 20:40:27.585	12.9s	10.6s	103.9%	129.1 MB	703.3 MB	389.9 MB	8.1 MB
150	e6/758f8e	356516	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:BEDTOOLS_MERGE (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:40:40.503	3.2s	0ms	66.7%	2.7 MB	11 MB	49 KB	508 B
151	58/87b1db	356723	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:40:43.683	2.5s	0ms	40.0%	2.9 MB	22.1 MB	45 KB	4 KB
152	1e/ea9d7c	356940	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:40:46.193	2.9s	0ms	50.0%	3.4 MB	17.5 MB	38 KB	2.1 KB
153	78/d4ffd6	357155	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:40:49.140	2.8s	1s	38.1%	3.5 MB	17.5 MB	38 KB	2.2 KB
154	f9/d0084e	357372	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:BEDTOOLS_MERGE (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:40:51.903	3s	0ms	114.3%	2.7 MB	11 MB	46.3 KB	306 B
155	5f/cd8a0a	357585	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:40:54.869	2.7s	0ms	40.0%	3.5 MB	17.5 MB	44 KB	4 KB
156	d3/31a6c0	357801	NFCORE_VIRALRECON:ILLUMINA:PLOT_MOSDEPTH_REGIONS_GENOME	COMPLETED	0	2021-11-22 20:40:57.527	12.7s	10s	94.0%	325.5 MB	900.2 MB	24.8 MB	76.9 KB
157	fb/113b9f	358543	NFCORE_VIRALRECON:ILLUMINA:PLOT_MOSDEPTH_REGIONS_AMPLICON	COMPLETED	0	2021-11-22 20:41:10.279	14.3s	11s	101.8%	335.6 MB	1 GB	24.8 MB	156.5 KB
158	bd/3c5fc9	359347	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:BEDTOOLS_MERGE (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:41:24.611	2.8s	0ms	38.1%	4.6 MB	26.5 MB	47.1 KB	496 B
159	0f/76e0a5	359553	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:41:27.386	2.8s	0ms	100.0%	0	0	43.1 KB	3.9 KB
160	ef/4fe7b0	359839	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:41:30.195	2.7s	0ms	114.3%	0	0	56.9 KB	4.2 KB
161	e1/b7d850	360105	NFCORE_VIRALRECON:ILLUMINA:MULTIQC_CUSTOM_TSV_IVAR_NEXTCLADE	COMPLETED	0	2021-11-22 20:41:32.866	2.4s	5ms	23.5%	0	0	59.5 KB	255 B
162	95/d04c20	360286	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:MAKE_BED_MASK (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:41:35.267	2.8s	0ms	52.2%	2.7 MB	14.7 MB	697.9 KB	30.2 KB
165	9e/d3274a	360499	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:41:38.064	2.8s	0ms	160.0%	0	0	39.4 KB	1.7 KB
163	7e/d6e9d5	360791	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:41:40.906	3.1s	1s	45.9%	2.9 MB	22.1 MB	62.5 KB	3.5 KB
164	74/aa1e9f	361008	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:41:43.967	4.5s	2s	114.5%	59 MB	8.8 GB	15.8 MB	10.3 KB
167	36/a53bf7	361333	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:41:48.455	3.2s	0ms	160.0%	0	0	37.6 KB	1.7 KB
168	60/fe8c38	361572	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:41:51.654	2.5s	0ms	100.0%	2.8 MB	11 MB	58.8 KB	3.7 KB
166	02/edc0d6	361789	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:41:54.120	7.6s	4s	99.3%	101.1 MB	9 GB	19.4 MB	57.5 KB
171	c7/e839eb	362296	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:42:01.772	2.6s	0ms	100.0%	0	0	37.6 KB	1.7 KB
170	c2/7a5a06	362535	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:42:04.351	2.8s	0ms	100.0%	2.8 MB	11 MB	58.9 KB	3.7 KB
169	47/34639e	362753	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:42:07.160	7.2s	5s	95.0%	100.8 MB	8.9 GB	19.4 MB	57.3 KB
172	f7/2ef812	363255	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:MAKE_BED_MASK (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:42:14.398	3s	0ms	78.0%	9.6 MB	31.7 MB	697.8 KB	30 KB
174	05/8a448c	363466	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:42:17.388	2.9s	0ms	100.0%	2.8 MB	11 MB	62.5 KB	3.5 KB
175	11/c6b94c	363690	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:42:20.343	2.5s	0ms	57.1%	0	0	39.4 KB	1.7 KB
173	14/7f297a	363955	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:42:22.849	3.8s	1s	153.3%	56.2 MB	3.6 GB	15.8 MB	8.1 KB
176	d4/e9b958	364370	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:MAKE_BED_MASK (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:42:26.697	2.6s	0ms	110.3%	9.6 MB	32 MB	698 KB	30.2 KB
178	9c/9249d6	364583	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:42:29.262	2.4s	0ms	177.8%	2.7 MB	11 MB	62.4 KB	3.6 KB
179	e1/37b736	364799	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:42:31.713	2.5s	0ms	133.3%	0	0	39.3 KB	1.7 KB
177	3f/16d30a	365034	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:SNPEFF_SNPSIFT:SNPSIFT_EXTRACTFIELDS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:42:34.220	3.9s	1s	159.0%	57.7 MB	3.6 GB	15.8 MB	6.7 KB
181	5e/8da489	365439	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:BCFTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:42:38.111	2.9s	0ms	133.3%	2.7 MB	11 MB	62.9 KB	4.4 KB
182	d4/a0e6f9	365656	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VCF_BGZIP_TABIX_STATS:VCF_TABIX_STATS:TABIX_TABIX (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:42:40.985	2.6s	0ms	133.3%	0	0	39.6 KB	1.7 KB
180	79/9edde7	365951	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE3_SE)	COMPLETED	0	2021-11-22 20:42:43.618	8.4s	6s	123.8%	118.5 MB	8.9 GB	19.4 MB	406.6 KB
183	14/034cd1	366683	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:MAKE_CONSENSUS:BEDTOOLS_MASKFASTA (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:42:52.040	2.7s	0ms	36.4%	4.5 MB	26.5 MB	75.8 KB	29.9 KB
184	3d/7179c9	366890	NFCORE_VIRALRECON:ILLUMINA:BCFTOOLS_ISEC (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:42:54.768	2.6s	0ms	100.0%	2.8 MB	11 MB	64.5 KB	3.6 KB
185	e3/84ff21	367113	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:ASCIIGENOME (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:42:57.376	33.2s	31s	161.8%	560.6 MB	5.3 GB	95 MB	11.9 MB
186	55/774a20	368478	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE2_PE)	COMPLETED	0	2021-11-22 20:43:30.587	2.9s	0ms	59.3%	2.7 MB	11 MB	45 KB	3.5 KB
187	ca/1120d6	368689	NFCORE_VIRALRECON:ILLUMINA:BCFTOOLS_ISEC (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:43:33.493	3.3s	0ms	71.7%	3 MB	22.1 MB	64.9 KB	3.7 KB
188	1a/42384b	368917	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:ASCIIGENOME (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:43:36.773	33.1s	31s	158.6%	506 MB	5.3 GB	85.2 MB	13.3 MB
189	00/914d78	370269	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:SNPEFF_SNPSIFT:VCF_BGZIP_TABIX_STATS:TABIX_BGZIP (SAMPLE1_PE)	COMPLETED	0	2021-11-22 20:44:09.854	2.6s	0ms	23.5%	3.5 MB	17.5 MB	42.5 KB	3.2 KB
