task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	2e/8353bc	431140	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GUNZIP_GFF (GCA_009858895.3_ASM985889v3_genomic.200409.gff.gz)	COMPLETED	0	2021-11-23 16:14:33.564	724ms	6ms	80.0%	0	0	86.8 KB	4.8 KB
4	a7/c89af3	431122	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:GET_CHROM_SIZES (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:14:33.541	2s	0ms	36.4%	2.8 MB	11 MB	81.7 KB	374 B
8	33/0d1f20	431520	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:UNTAR_KRAKEN2_DB (kraken2_hs22.tar.gz)	COMPLETED	0	2021-11-23 16:14:34.298	1.3s	453ms	117.4%	7 MB	11.1 MB	91.9 MB	105.2 MB
3	86/75dbcb	431788	NFCORE_VIRALRECON:ILLUMINA:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test_illumina_amplicon.csv)	COMPLETED	0	2021-11-23 16:14:35.516	1.7s	1s	88.9%	10.8 MB	32.6 MB	651.6 KB	907 B
1	66/01a804	431824	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BLAST_MAKEBLASTDB (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:14:35.579	1.8s	0ms	78.3%	4.1 MB	33.1 MB	184.3 KB	56.6 KB
7	0b/f4c747	432218	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:COLLAPSE_PRIMERS (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 16:14:37.197	1.7s	0ms	83.3%	2.8 MB	11 MB	644.6 KB	3.9 KB
6	d7/70227f	432304	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BOWTIE2_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:14:37.373	2.2s	1s	96.2%	9.7 MB	31.7 MB	1.7 MB	8.3 MB
5	30/9eac54	432684	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:BEDTOOLS_GETFASTA (nCoV-2019.primer.bed)	COMPLETED	0	2021-11-23 16:14:38.912	1.5s	0ms	133.3%	2.8 MB	11 MB	83.1 KB	9.4 KB
9	69/fcb009	432903	NFCORE_VIRALRECON:ILLUMINA:PREPARE_GENOME:SNPEFF_BUILD (nCoV-2019.reference.fasta)	COMPLETED	0	2021-11-23 16:14:39.535	3.1s	2s	65.2%	64.2 MB	9 GB	17.8 MB	16.6 KB
13	61/ca099e	433132	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:14:40.447	5.8s	5s	119.7%	601.7 MB	1007.1 MB	10.9 MB	5.6 MB
10	5d/b26077	434073	NFCORE_VIRALRECON:ILLUMINA:CAT_FASTQ (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:14:46.239	801ms	20ms	25.0%	2.9 MB	3.9 MB	5.6 MB	5.5 MB
11	e1/8d0adf	433510	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:14:42.659	7.3s	5s	118.6%	600 MB	943.1 MB	14.8 MB	7 MB
12	8c/c4fd27	434285	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:14:47.045	10.4s	9s	165.0%	555.3 MB	3.3 GB	28.4 MB	4.7 MB
14	d0/ffd93e	434755	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:14:49.964	8.3s	7s	174.2%	352.5 MB	3.3 GB	26.5 MB	4.7 MB
17	f9/f52aeb	435821	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:14:58.270	4s	3s	159.7%	8.8 MB	237.8 MB	101.3 MB	29.3 MB
15	5b/8bfe72	435601	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:14:57.461	8.1s	7s	161.5%	329.3 MB	3.3 GB	26.2 MB	4.5 MB
18	d1/db2a90	437001	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_RAW (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:15:05.520	6.3s	5s	169.5%	293.9 MB	3.2 GB	25.6 MB	2.3 MB
19	39/354536	438274	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTP (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:15:11.844	6.2s	4s	111.8%	441.1 MB	780.8 MB	11.5 MB	6.2 MB
20	48/da65c4	438986	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:15:18.000	8.1s	6s	181.2%	374.7 MB	3.3 GB	27.7 MB	4.5 MB
16	a1/a262f2	436407	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:15:02.340	1m 19s	1m 18s	97.7%	60.2 MB	279.5 MB	41.6 MB	32.2 MB
22	ea/08865e	443885	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:16:21.837	4.2s	2s	164.1%	8.5 MB	237.9 MB	113.7 MB	37.1 MB
23	20/73e8da	444364	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:16:26.019	12.4s	11s	158.9%	119.7 MB	1003.9 MB	103.1 MB	100.7 MB
24	96/3a29f7	446741	NFCORE_VIRALRECON:ILLUMINA:FASTQC_FASTP:FASTQC_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:16:38.428	7.2s	6s	153.9%	271.7 MB	3.2 GB	25.9 MB	2.2 MB
25	15/22f012	447410	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:16:45.601	4s	3s	163.2%	8.5 MB	301.2 MB	111.8 MB	36.7 MB
21	2b/c1e667	439786	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:15:26.131	1m 39s	1m 37s	97.2%	60.3 MB	279.5 MB	50.1 MB	40.9 MB
27	6f/9e4d35	449867	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:17:05.137	1.8s	0ms	175.0%	21 MB	1.7 GB	4.6 MB	2.4 MB
28	b6/5445e5	450234	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:17:06.966	14.6s	13s	172.4%	149.2 MB	1.1 GB	129 MB	126.8 MB
26	ca/0938ed	447879	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:16:49.619	42.6s	40s	97.3%	41.2 MB	279.5 MB	47.8 MB	38.4 MB
30	ab/959c91	454079	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:17:32.197	10.2s	9s	165.1%	395.7 MB	3.3 GB	25.8 MB	4.4 MB
29	70/bba3e5	452981	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:17:21.605	29.5s	29s	166.9%	236.2 MB	1.6 GB	57.6 MB	383.9 MB
32	ed/ebf68a	456393	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:17:51.137	4.3s	3s	143.3%	120.2 MB	1.1 GB	56.9 MB	24.5 MB
33	c3/996df1	457292	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:17:55.475	16.5s	15s	183.4%	128 MB	733.1 MB	124.7 MB	122.3 MB
34	4f/e7c1a0	459304	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:18:11.978	1.9s	0ms	172.4%	20.5 MB	1.7 GB	6.1 MB	3.2 MB
35	b6/f1848e	459539	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:18:13.868	1.8s	0ms	77.8%	2.8 MB	11 MB	2.5 MB	4.6 KB
36	48/b3a1cf	459769	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:18:15.650	36.7s	36s	170.0%	289.8 MB	1.6 GB	70.7 MB	463.9 MB
38	41/686789	469684	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:18:52.339	4.2s	3s	152.3%	135.4 MB	5.3 GB	65.3 MB	28.7 MB
31	db/4524e8	454890	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:17:42.356	2m 12s	2m 10s	167.6%	381.2 MB	3.8 GB	407.5 MB	781.3 MB
39	c3/6c7ae9	480122	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:19:53.880	8.2s	6s	182.7%	375 MB	3.3 GB	26.9 MB	4.3 MB
40	db/03a304	482823	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:20:02.125	1.9s	0ms	160.0%	35.2 MB	1.8 GB	5.5 MB	2.6 MB
42	51/eca52e	484010	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:20:04.081	1.8s	0ms	107.5%	14.6 MB	67.2 MB	203.1 KB	1.1 KB
43	99/a8b039	484643	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:20:05.884	942ms	198ms	96.4%	35.4 MB	130.2 MB	349 KB	63.6 KB
41	d8/773296	485317	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:20:06.832	1.7s	0ms	96.0%	9.7 MB	29.5 MB	1 MB	116.3 KB
44	53/a0ea03	485670	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:20:08.585	1.7s	1s	96.3%	15.7 MB	67.2 MB	192.8 KB	2 KB
45	88/175ef4	485902	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:20:10.244	1.7s	0ms	102.1%	9.6 MB	29.5 MB	1003.5 KB	116.7 KB
37	e1/ef6914	471406	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:18:56.512	3m 4s	3m 3s	174.4%	469.3 MB	3.6 GB	490.7 MB	903.6 MB
46	49/57c9e4	505123	NFCORE_VIRALRECON:ILLUMINA:FASTQC (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:00.923	7.2s	5s	157.9%	299.1 MB	3.2 GB	25.4 MB	2.2 MB
47	ed/3c68fe	486952	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:20:11.994	2m 16s	2m 14s	162.6%	456.2 MB	3.6 GB	349.2 MB	700.3 MB
48	cb/1a8e23	507415	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:MINIA (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:27.993	4.5s	3s	143.1%	128.9 MB	5.3 GB	63.5 MB	28.1 MB
49	f1/1be832	505884	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:SPADES (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:08.156	26.3s	26s	167.7%	271.4 MB	1.6 GB	42.7 MB	529.1 MB
50	50/5440c3	507967	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:32.607	2s	0ms	100.0%	4.4 MB	26.8 MB	3.2 MB	4.7 KB
52	66/aea808	508296	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:22:34.610	1.7s	0ms	100.0%	4.3 MB	26.8 MB	2.5 MB	4.9 KB
51	7d/70ec9d	508251	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:22:34.510	1.9s	0ms	100.0%	7.4 MB	28.3 MB	2.5 MB	157 KB
53	15/bfe75b	508703	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:22:36.331	1.7s	0ms	50.0%	2.8 MB	11 MB	86 KB	4.5 KB
54	3e/8b423d	508752	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:36.450	1.8s	1s	97.0%	14.7 MB	67.2 MB	203 KB	937 B
56	2f/46b487	509166	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:38.046	923ms	163ms	101.5%	33.7 MB	128.6 MB	348.5 KB	66.1 KB
55	00/5820f0	509268	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:38.302	1.7s	0ms	102.1%	9.7 MB	29.5 MB	1 MB	112.7 KB
57	f3/c0b7dd	509636	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:38.972	1.6s	0ms	94.5%	14.7 MB	67.2 MB	195.5 KB	1.1 KB
58	e4/436070	509868	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:40.006	1.6s	0ms	102.3%	9 MB	29.1 MB	1006.8 KB	112 KB
60	cd/ce3bdc	510124	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:22:40.594	1.7s	1s	100.0%	14.7 MB	67.2 MB	192.5 KB	857 B
61	5f/36c478	510356	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:22:41.589	850ms	121ms	100.0%	27.2 MB	121.6 MB	327.2 KB	47.3 KB
59	4e/0bdeeb	510587	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:22:42.291	1.8s	0ms	106.1%	9.5 MB	29.5 MB	998.2 KB	103.6 KB
62	60/419de4	510664	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:42.446	1.7s	0ms	105.3%	4.2 MB	26.8 MB	2.7 MB	4.6 KB
64	9c/8010f8	511097	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:22:44.151	620ms	6ms	66.7%	0	0	78.3 KB	5.6 KB
63	08/008987	511076	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:22:44.121	693ms	5ms	80.0%	0	0	75.4 KB	2.6 KB
65	b5/173927	511455	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:44.782	865ms	157ms	104.6%	33.8 MB	128.7 MB	412.2 KB	65.5 KB
67	08/f25ebd	511488	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:44.818	1.7s	0ms	100.0%	15.8 MB	67.2 MB	196.3 KB	549 B
66	46/51c413	511886	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:45.652	1.6s	1s	102.3%	8.8 MB	29 MB	1007.4 KB	106.7 KB
70	b5/baab8d	512361	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:BANDAGE_IMAGE (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:47.249	790ms	141ms	100.0%	27.6 MB	122.1 MB	411.6 KB	66.5 KB
69	4a/d881e3	512131	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:46.561	1.7s	1s	104.0%	14.7 MB	67.2 MB	196.2 KB	631 B
68	8c/74c42c	512588	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:48.047	1.8s	0ms	106.1%	9.5 MB	29.5 MB	1007.1 KB	97.8 KB
73	c1/6d8a6c	513129	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:49.833	1.7s	0ms	100.0%	14.7 MB	67.2 MB	195 KB	1.7 KB
72	f1/c7c77b	513465	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:51.543	1.7s	1s	100.0%	9.2 MB	29.3 MB	1007.3 KB	115.9 KB
71	fd/70c6dd	512654	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-23 16:22:48.236	7s	6.3s	111.8%	130.1 MB	703.3 MB	389.6 MB	8.1 MB
75	65/dc24ce	514283	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:BLAST_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:55.251	1.7s	0ms	101.6%	14.8 MB	67.2 MB	202.7 KB	836 B
77	82/7202e0	514767	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:BANDAGE_IMAGE (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:56.996	872ms	171ms	86.1%	28.7 MB	122.9 MB	347.7 KB	77.2 KB
76	54/c96b32	515004	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:ABACAS (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:22:57.871	1.7s	0ms	100.0%	9.6 MB	29.5 MB	1023.3 KB	111.2 KB
74	35/e7a38e	513874	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-23 16:22:53.234	7.2s	6.5s	112.4%	164.5 MB	1.1 GB	383.9 MB	8.1 MB
79	04/ad0c6d	515410	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:22:59.611	1.6s	0ms	133.3%	2.7 MB	11 MB	86.1 KB	4.5 KB
80	e6/c7753d	515735	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:23:00.467	1.8s	1s	100.0%	7.6 MB	28.3 MB	3.2 MB	162.7 KB
81	38/324137	516185	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:23:02.256	1.6s	0ms	83.3%	4.4 MB	26.8 MB	3.2 MB	4.9 KB
82	6f/ac2aae	516573	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:23:03.872	2.9s	1s	94.8%	8.3 MB	29.7 MB	2.5 MB	2.5 MB
83	c0/35266a	517049	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:23:06.771	667ms	6ms	266.7%	0	0	74.6 KB	1.7 KB
84	64/698bd9	517320	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:23:07.442	678ms	12ms	80.0%	0	0	75.5 KB	2.9 KB
85	85/aa3003	517590	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:23:08.124	569ms	5ms	80.0%	0	0	74.5 KB	1.7 KB
78	e1/ec59f9	515960	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:QUAST	COMPLETED	0	2021-11-23 16:23:01.195	8.1s	7.5s	112.0%	139.1 MB	712.1 MB	444.6 MB	8.2 MB
86	14/eb2ef3	517783	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:23:08.696	1.8s	0ms	102.9%	6.9 MB	28.3 MB	2.7 MB	102.4 KB
88	40/5b550b	518010	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:23:09.286	1.6s	0ms	105.3%	4.2 MB	26.8 MB	2.7 MB	4.9 KB
89	3f/6e20c7	518381	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:23:10.889	594ms	5ms	80.0%	0	0	73.6 KB	835 B
90	cd/0559e8	518752	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:23:11.487	537ms	4ms	100.0%	0	0	73.7 KB	766 B
87	b0/3b628a	518252	NFCORE_VIRALRECON:ILLUMINA:ALIGN_BOWTIE2:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:23:10.515	1.6s	0ms	80.0%	2.8 MB	11 MB	86 KB	4.5 KB
91	a1/8fed25	518956	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_MINIA:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:23:12.028	638ms	6ms	80.0%	0	0	77.4 KB	4.6 KB
92	75/0ecdd3	519005	NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_SPADES:ASSEMBLY_QC:FILTER_BLASTN (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:23:12.139	715ms	6ms	80.0%	0	0	74.4 KB	1.5 KB
94	92/07df05	519407	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:23:12.857	1.8s	0ms	166.3%	26.9 MB	1.7 GB	2.5 MB	2.5 MB
93	c6/a9d290	519342	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE1_PE)	COMPLETED	0	2021-11-23 16:23:12.669	3.4s	1s	99.0%	8.3 MB	29.7 MB	3.2 MB	3.2 MB
99	f8/8fc868	520070	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:23:16.091	1.6s	0ms	105.3%	4.3 MB	26.8 MB	2.5 MB	4.6 KB
95	94/ba0e8a	519827	NFCORE_VIRALRECON:ILLUMINA:PRIMER_TRIM_IVAR:IVAR_TRIM (SAMPLE3_SE)	COMPLETED	0	2021-11-23 16:23:14.638	3.8s	2s	99.1%	9.5 MB	30.5 MB	2.6 MB	2.6 MB
96	73/e04c02	520494	NFCORE_VIRALRECON:ILLUMINA:VARIANTS_BCFTOOLS:BCFTOOLS_MPILEUP (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:23:17.659	2.5s	1s	134.5%	34.5 MB	1.8 GB	8.1 MB	5.4 MB
100	7a/2c48ad	520793	NFCORE_VIRALRECON:ILLUMINA:PICARD_COLLECTMULTIPLEMETRICS (SAMPLE2_PE)	COMPLETED	0	2021-11-23 16:23:18.428	8.6s	7s	175.2%	216.5 MB	9.4 GB	63.1 MB	834.6 KB
